1,14gdTPuqDEaZn5BHwqiuTzgzGRkTAmzNdH,0.0984
2,1HAAkvofMBEzLcyBdkcoeeV88xwNUwohLu,0.2778
3,1HU7HCJgucJ31234GzUXGdaqwVyew2Q4L7,0.0899
4,1GC5iCpCxF7SCSNpfUB9YrNGDichQNLVgF,0.2944
5,1GD3Su52YrYC4oz9HU3XVunHfWeeZQ9YcE,0.2804
6,1kN9aWrLhPv9VZq7ACcGyZNxk9EqLMz3df,0.2393
7,1Wm2XS4xjsCScDtmMgH4ndcSe24p8QYLNF,0.2067
8,1K3fnoNncx9awikZP8dEaFnTQoTRUgVDHw,0.3198
9,1Bp4Vp2YyjBirPbwZCDcXn1TQAwmyd4Rbu,0.3249
10,1PdBGzJf3U1yB9xwHPHEv1NXUkPCUxRTfW,0.2693
11,1DpNATFL7UBnAkQPLVw7KTw2Z4hVRQhJwC,0.2103
12,1BbA5sWgZxzYrGtV3c94xR8TM7rJ6ExezU,0.1552
13,1E6Y9YNt7XL56EjZ1T9icxRC6EcaTyKFGy,0.1459
14,1GFePBGhSo9yBTWsjUTsV6xjs4gG2Wsnv5,0.3191
15,1GJ4g1whkSs7PCJUzLZVosuyd4aAPF8yBv,0.0488
16,1DXYwNesxvXTuVAGoXZxGGXQKy1Q5ji6KT,0.2357
17,1LkwWMpM61q4QjZ2N3kgc3JxKQ9c1Y19qm,0.0493
18,1JsToZgjbJiMmJ1U1usSwGQsE8zHwZt4ap,0.3027
19,1NrwmD9y2DdoVm7fEfVxzC8Z2FfRvptJrX,0.1665
20,1Q9pKYjtx9gG99B9FpejRiabzdtUxCe7L4,0.1951
21,1A6zvr9dbEMkGWEXV8v7CSySQviYbrdyYB,0.1487
22,1CRNgVrjaRDBqvm7P91e99HBQ9ceLzEEW9,0.1863
23,1RpdWdBvAxWWwe8tHm4wXU5dSR7Bumxijp,0.0552
24,1Eqh8v9NZG3t6wnE7JKq9afJEdiU2RtrQb,0.0426
25,1Eh8LZQxKsKEMKG3o5KQMDBeNQ6mfYS1tw,0.1662
26,1Hhv4Hy3oSmg6jq7e7Kjp6pvckonYZm2P4,0.2217
27,1GtCCb8A9ZqRwLcJ5aGicYDmt86i68XuBu,0.2567
28,1QbJ3y5tfDzwzVnTyJ11FLSPAPtCUpNpx8,0.0839
29,1AToLUhRYGY55kttc5hzNDvYtJ1heKmkK8,0.2286
30,1FtHxTSSWc2FzYSUjXhqYYKpxiZbkchj2r,0.0952
31,1AD9zv2GVeAaqrhtzAQUjVhxMeTRkk7Jv4,0.0717
32,1FjraXGivcVwxMPvKHehEGPt5mBJPcdz7X,0.1522
33,1AZw9X5ydxSEABjmtws55uXdRqmy34oSTU,0.3178
34,1DcTJWVD8t8VaVcQzACrskr45Qhq74V9JM,0.1741
35,1HzQwKT5Pei45oTWHPKwKApKZQibfVMtPY,0.0323
36,1DkjrF7P9Ab59SYDpHjLyNyaBUcoN46LuR,0.1227
37,1Q1sruNeLE1ZrbnFcQ8eGHBxzrJpr8GrgP,0.2167
38,1H3SNgubQDzEDmkhx7mdRFRny9gYwEGXKQ,0.2063
39,1FjTBwFNuSj94M3qoDZ4bF1YpUv5SksjyV,0.1275
40,1Bhbd4cT4jKRMbMJjCrm6FcbfW9VrLQQBN,0.2716
41,1JZ1L1Re3T2RVTtABYk6D8ML57UbosNE8o,0.1077
42,1Bqi6Bj4b6h8JcAbvw3KZagRJ2dSx9w3By,0.2491
43,1KijX3DV3u13NQVD6Pj6x2CHpzqDpHUXeB,0.2822
44,1MmUzDUELMZ7CLTZU3bV29K2J1eqbxE3Em,0.0676
45,1L7YvD5Gw3U22bzAZ2fs6aDxuz9bBwjqx9,0.1688
46,1CETt2DsmzvcQz2RTztsG4bv7vMZrb3GxR,0.2378
47,1JpLkMGsCq7ykJxs6Y2ESmjbdT62rdeBEr,0.2691
48,1BYoYm6oQHz6KgLjKv88X41MQe1XiyBfD1,0.2762
49,1MmYHW4CYAgy11W9BgPJzV2YzGhRX7BhUx,0.2146
50,1C4PMe2RJ3cBxGjuW8LUPjfn1gN8CMGkDc,0.2715
